Ticket_ID,Customer_ID,Equipment_Model,Issue_Category,Priority_Level,Status,Department,Technician_Assigned,Overall_Performance_Score,Performance_Tier,Created_Date,Resolution_Time_Hrs,Resolution_Efficiency,Issue_Resolution_Time,Signal_Quality,Reliability_Index,Customer_Satisfaction_Rating,Escalation_Flag,First_Contact_Resolution,Remote_Resolution_Attempted,Cost_Of_Resolution,Issue_Impact_Score
10450,12020,Hopper 3,Billing,Low,In Progress,Installation,Troy Gray,49,Developing,2025-09-15 12:36:38.476169,44,Low,Medium_72h,Good,28,3.8,False,False,True,42.68,50
10451,5958,Hopper 2,Remote Pairing,Low,Closed,Equipment Support,Sarah Gordon,44,Developing,2025-01-30 12:36:38.476169,43,Low,Medium_72h,Excellent,32,4.9,False,False,False,497.97,50
10452,4177,Joey,Remote Pairing,Medium,Closed,Sales,Cody Medina,41,Developing,2024-04-04 12:36:38.476169,25,High,Medium_72h,Poor,31,3.0,False,False,False,357.44,50
10453,7692,Outdoor Dish,Cancellation,High,In Progress,Billing,David Cole,66,Developing,2025-10-25 12:36:38.476169,13,High,High_24h,Poor,30,2.5,True,True,True,374.98,50
10454,5462,4K Joey,Activation,Medium,Closed,Technical Support,Jonathan Olson,47,Developing,2025-09-12 12:36:38.476169,30,High,Medium_72h,Poor,31,2.7,True,False,False,42.53,50
10455,12245,Hopper 2,Upgrade,Critical,Resolved,Sales,Abigail Spencer,64,Developing,2024-04-05 12:36:38.476169,15,High,High_24h,Poor,32,1.4,False,True,False,155.54,50
10456,7790,4K Joey,Upgrade,Medium,Open,Sales,Lindsey Guzman,55,Developing,2024-06-28 12:36:38.476169,8,High,High_24h,Good,31,3.9,True,False,True,281.45,50
10457,1662,4K Joey,Signal Loss,Low,Resolved,Sales,William Price,55,Developing,2024-08-10 12:36:38.476169,25,High,Medium_72h,Excellent,31,3.0,True,False,True,48.95,50
10458,12448,4K Joey,Activation,Critical,Closed,Equipment Support,Kristen Morris,81,Proficient,2025-08-27 12:36:38.476169,39,Low,Medium_72h,Excellent,31,4.8,True,True,False,118.95,50
10459,8615,Joey,Signal Loss,Critical,Clsd,Equipment Support,Heidi Gordon,19,Developing,2026-01-15 12:36:38.476169,66,Low,Medium_72h,Excellent,31,2.0,False,False,False,380.19,50
10460,9800,Outdoor Dish,Cancellation,Low,Closed,Network Operations,Brian Freeman,80,Proficient,2026-01-31 12:36:38.476169,12,High,High_24h,Good,30,4.2,True,True,False,324.08,50
10461,8401,Outdoor Dish,Hardware Failure,Low,Closed,Equipment Support,Latasha West,31,Developing,2025-02-07 12:36:38.476169,59,Low,Medium_72h,Fair,30,2.9,False,False,False,275.17,50
10462,6864,Joey,Remote Pairing,Low,Closed,Billing,Jacob Powers,61,Developing,2024-12-17 12:36:38.476169,65,Low,Medium_72h,Poor,31,4.1,False,True,False,304.73,50
10463,12098,Outdoor Dish,Hardware Failure,Medium,Resolved,Equipment Support,Antonio Smith,73,Proficient,2024-09-18 12:36:38.476169,20,High,High_24h,Fair,30,3.7,True,True,True,154.23,50
10464,6552,4K Joey,Cancellation,Medium,On Hold,Technical Support,Christine Garza,56,Developing,2025-10-14 12:36:38.476169,44,Low,Medium_72h,Excellent,31,1.2,True,True,False,58.19,50
10465,5958,Wally,Signal Loss,High,Open,Installation,Tammy Torres,38,Developing,2025-12-17 12:36:38.476169,32,High,Medium_72h,Good,31,3.0,True,False,False,360.69,50
10466,2470,Outdoor Dish,Billing,Low,Closed,Technical Support,Sonya Zuniga,40,Developing,2026-02-12 12:36:38.476169,24,High,High_24h,Excellent,30,1.4,True,False,True,12.24,50
10467,9817,Joey,Upgrade,High,Closed,Sales,Angela Warren,72,Proficient,2024-07-05 12:36:38.476169,41,Low,Medium_72h,Excellent,31,4.7,True,True,False,365.9,50
10468,3371,4K Joey,Billing,Medium,Clsd,Billing,Carmen Pratt,78,Proficient,2024-08-31 12:36:38.476169,9,High,High_24h,Good,31,3.7,False,True,True,317.44,50
10469,12457,Super Joey,Remote Pairing,Low,Clsd,Network Operations,Kelly Wilkinson,23,Developing,2024-04-21 12:36:38.476169,56,Low,Medium_72h,Excellent,31,1.2,False,False,True,180.03,50
10470,3428,Hopper 2,Billing,High,Open,Installation,Tyler Serrano,78,Proficient,2024-03-16 12:36:38.476169,24,High,High_24h,Poor,32,4.0,True,True,False,181.33,50
10471,3641,Wally,Remote Pairing,Medium,Clsd,Technical Support,Abigail Pierce,66,Developing,2025-02-10 12:36:38.476169,56,Low,Medium_72h,Fair,31,4.7,False,True,False,396.71,50
10472,2816,Super Joey,Remote Pairing,Critical,Clsd,Billing,Timothy Sanchez,76,Proficient,2024-04-06 12:36:38.476169,47,Low,Medium_72h,Poor,31,4.4,False,True,True,96.93,50
10473,8544,4K Joey,Hardware Failure,High,Closed,Network Operations,Katrina Banks,32,Developing,2025-03-04 12:36:38.476169,42,Low,Medium_72h,Good,31,3.0,False,False,False,462.39,50
10474,10598,Super Joey,Signal Loss,Critical,On Hold,Sales,Erin Miller,27,Developing,2024-10-13 12:36:38.476169,34,High,Medium_72h,Good,31,1.9,True,False,True,457.14,50
10475,9707,Wally,Hardware Failure,Critical,Open,Technical Support,Kristen Jones,88,Expert,2025-02-07 12:36:38.476169,18,High,High_24h,Excellent,31,4.7,False,True,True,109.55,50
10476,12350,Outdoor Dish,Upgrade,Low,In Progress,Installation,Brandy Odom,38,Developing,2024-10-09 12:36:38.476169,64,Low,Medium_72h,Excellent,30,4.9,False,False,False,459.13,50
10477,10907,Hopper 3,Cancellation,Critical,In Progress,Billing,Jackie Clark,32,Developing,2025-02-06 12:36:38.476169,36,High,Medium_72h,Fair,28,2.3,False,False,True,377.0,50
10478,7669,Super Joey,Installation,Critical,In Progress,Equipment Support,Unassigned,53,Developing,2024-05-02 12:36:38.476169,26,High,Medium_72h,Good,31,3.5,False,False,False,210.64,50
10479,6825,Hopper 3,Cancellation,High,Open,Installation,Makayla Smith,34,Developing,2024-04-26 12:36:38.476169,28,High,Medium_72h,Excellent,28,2.6,False,False,True,469.49,50
10480,11815,Outdoor Dish,Cancellation,Critical,Closed,Billing,Kayla Strickland,55,Developing,2025-07-26 12:36:38.476169,67,Low,Medium_72h,Excellent,30,3.4,True,True,True,314.71,50
10481,8804,Hopper 2,Hardware Failure,High,Clsd,Installation,Joseph Sullivan,86,Expert,2024-11-08 12:36:38.476169,13,High,High_24h,Fair,32,4.7,True,True,True,222.12,50
10482,7565,4K Joey,Signal Loss,Low,Resolved,Billing,Marcus Villa,40,Developing,2024-11-05 12:36:38.476169,47,Low,Medium_72h,Excellent,31,4.2,False,False,True,408.1,50
10483,7288,Joey,Installation,Low,Closed,Equipment Support,Samuel Watson,38,Developing,2025-09-30 12:36:38.476169,24,High,High_24h,Poor,31,2.9,True,False,False,442.63,50
10484,7218,Outdoor Dish,Activation,High,Clsd,Technical Support,Joshua Anderson,55,Developing,2025-11-02 12:36:38.476169,7,High,High_24h,Poor,30,3.1,True,False,False,110.61,50
10485,9067,4K Joey,Installation,Low,Open,Technical Support,Jorge Martinez,37,Developing,2026-01-23 12:36:38.476169,11,High,High_24h,Poor,31,1.9,False,False,True,407.56,50
10486,1303,4K Joey,Billing,Low,Closed,Billing,Anthony Burke,38,Developing,2024-09-02 12:36:38.476169,1,High,Critical_4h,Excellent,31,2.0,True,False,True,490.61,50
10487,12321,Hopper 3,Cancellation,High,On Hold,Sales,Hannah Owens,65,Developing,2026-02-13 12:36:38.476169,63,Low,Medium_72h,Poor,28,4.3,True,True,True,264.15,50
10488,8486,Outdoor Dish,Hardware Failure,Critical,Open,Sales,Henry Young Dds,40,Developing,2025-06-15 12:36:38.476169,68,Low,Medium_72h,Excellent,30,3.5,False,False,True,16.31,50
10489,7803,Outdoor Dish,Remote Pairing,High,In Progress,Technical Support,Jamie Wright,27,Developing,2025-02-23 12:36:38.476169,49,Low,Medium_72h,Poor,30,1.8,True,False,False,263.38,50
10490,3485,4K Joey,Signal Loss,Low,Open,Billing,Jacob French,34,Developing,2024-09-05 12:36:38.476169,30,High,Medium_72h,Poor,31,2.8,False,False,True,457.9,50
10491,4914,Hopper 3,Upgrade,Critical,Closed,Network Operations,John Barnett,75,Proficient,2025-11-10 12:36:38.476169,9,High,High_24h,Good,28,3.1,True,True,False,263.63,50
10492,12160,Outdoor Dish,Remote Pairing,Medium,Resolved,Technical Support,Michael Frank,51,Developing,2025-12-05 12:36:38.476169,8,High,High_24h,Excellent,30,2.9,False,False,True,169.49,50
10493,1936,Wally,Installation,Medium,On Hold,Equipment Support,Wesley Crawford,63,Developing,2024-03-14 12:36:38.476169,72,Low,Medium_72h,Poor,31,3.8,True,True,True,89.7,50
10494,5563,Super Joey,Billing,High,Clsd,Equipment Support,Cynthia Cohen,48,Developing,2024-06-09 12:36:38.476169,2,High,Critical_4h,Good,31,3.0,False,False,True,396.18,50
10495,1103,Wally,Upgrade,Low,On Hold,Technical Support,Caleb Smith,50,Developing,2025-06-05 12:36:38.476169,5,High,High_24h,Fair,31,3.0,False,False,True,291.93,50
10496,7615,Hopper 3,Hardware Failure,Critical,Closed,Billing,Garrett Cruz,61,Developing,2024-09-11 12:36:38.476169,1,High,Critical_4h,Excellent,28,3.7,False,False,True,132.3,50
10497,8328,Joey,Cancellation,Medium,Resolved,Installation,Rachel Ruiz,49,Developing,2024-08-08 12:36:38.476169,14,High,High_24h,Poor,31,4.1,True,False,False,470.37,50
10498,1205,Joey,Hardware Failure,High,Resolved,Equipment Support,John Bowman,54,Developing,2025-08-16 12:36:38.476169,45,Low,Medium_72h,Poor,31,4.5,False,False,True,50.89,50
10499,3342,Wally,Billing,High,Closed,Network Operations,Abigail Harris,39,Developing,2025-02-15 12:36:38.476169,31,High,Medium_72h,Fair,31,3.0,False,False,True,158.9,50
10500,5015,Hopper 3,Signal Loss,Low,In Progress,Installation,Emily Galvan,56,Developing,2025-04-20 12:36:38.476169,24,High,High_24h,Fair,28,4.2,False,False,True,144.36,50
10501,1344,Outdoor Dish,Signal Loss,Low,Closed,Billing,Michelle Compton,47,Developing,2026-02-20 12:36:38.476169,41,Low,Medium_72h,Poor,30,1.6,True,True,True,473.1,50
10502,2595,4K Joey,Installation,Low,Clsd,Billing,Derek Riggs,27,Developing,2025-09-21 12:36:38.476169,44,Low,Medium_72h,Fair,31,1.1,False,False,False,147.73,50
10503,12765,Wally,Signal Loss,High,Closed,Equipment Support,Miguel Turner,38,Developing,2025-10-30 12:36:38.476169,34,High,Medium_72h,Excellent,31,1.9,False,False,True,98.89,50
10504,11737,4K Joey,Remote Pairing,Low,In Progress,Sales,Warren Moore,27,Developing,2025-04-25 12:36:38.476169,54,Low,Medium_72h,Good,31,1.9,True,False,False,248.83,50
10505,7238,Hopper 3,Billing,High,Clsd,Sales,Sarah Rowe,50,Developing,2025-12-09 12:36:38.476169,26,High,Medium_72h,Good,28,3.3,True,False,False,91.28,50
10506,11504,Joey,Remote Pairing,High,In Progress,Technical Support,Ruth Harper,55,Developing,2025-12-04 12:36:38.476169,6,High,High_24h,Fair,31,2.9,False,False,True,66.45,50
10507,7949,Hopper 2,Activation,High,In Progress,Sales,Christopher Patterson,19,Developing,2024-07-20 12:36:38.476169,69,Low,Medium_72h,Fair,32,1.3,True,False,True,189.76,50
10508,11485,Super Joey,Installation,High,In Progress,Technical Support,David Price,49,Developing,2024-06-19 12:36:38.476169,20,High,High_24h,Fair,31,1.3,True,False,False,306.84,50
10509,8167,Joey,Upgrade,Low,In Progress,Sales,Sharon Sharp,68,Developing,2024-08-26 12:36:38.476169,23,High,High_24h,Poor,31,2.5,True,True,True,207.44,50
10510,2626,Outdoor Dish,Billing,Low,Resolved,Network Operations,Manuel Robertson,37,Developing,2025-12-17 12:36:38.476169,71,Low,Medium_72h,Fair,30,4.7,True,False,True,368.57,50
10511,7401,Hopper 3,Installation,Low,Clsd,Network Operations,Kathleen Lang,75,Proficient,2024-05-25 12:36:38.476169,26,High,Medium_72h,Fair,28,4.2,True,True,True,309.43,50
10512,9404,Hopper 3,Cancellation,High,Clsd,Sales,Ethan Rosales,41,Developing,2025-12-14 12:36:38.476169,56,Low,Medium_72h,Fair,28,4.6,True,False,True,371.85,50
10513,5212,4K Joey,Cancellation,High,Clsd,Installation,Joseph Larson,47,Developing,2024-08-26 12:36:38.476169,57,Low,Medium_72h,Excellent,31,1.4,False,True,True,228.57,50
10514,1367,Joey,Cancellation,Low,In Progress,Billing,Philip Mendez,75,Proficient,2025-11-17 12:36:38.476169,12,High,High_24h,Good,31,3.0,False,True,False,193.16,50
10515,12653,Hopper 3,Hardware Failure,Critical,Resolved,Billing,Carly Carroll,50,Developing,2025-07-14 12:36:38.476169,2,High,Critical_4h,Excellent,28,3.6,True,False,False,472.16,50
10516,12927,4K Joey,Installation,Medium,Open,Sales,Jennifer Davis,62,Developing,2024-06-15 12:36:38.476169,47,Low,Medium_72h,Good,31,2.3,True,True,False,59.37,50
10517,8297,Joey,Activation,Medium,Closed,Equipment Support,Kayla White,62,Developing,2024-09-20 12:36:38.476169,63,Low,Medium_72h,Fair,31,2.9,True,True,False,16.27,50
10518,3419,Hopper 2,Installation,High,In Progress,Network Operations,Tracy Velez,43,Developing,2024-05-28 12:36:38.476169,6,High,High_24h,Excellent,32,1.4,True,False,False,127.25,50
10519,10323,Wally,Activation,Medium,Resolved,Network Operations,Bill Richards,55,Developing,2025-01-19 12:36:38.476169,39,Low,Medium_72h,Excellent,31,2.7,False,True,True,488.59,50
10520,5845,Hopper 3,Billing,Critical,Open,Equipment Support,James Pugh,42,Developing,2026-01-03 12:36:38.476169,69,Low,Medium_72h,Poor,28,4.4,False,False,False,156.78,50
10521,9751,Super Joey,Cancellation,Medium,On Hold,Billing,Erin Davis,90,Expert,2024-12-18 12:36:38.476169,1,High,Critical_4h,Good,31,4.4,False,True,False,171.82,50
10522,5107,Hopper 3,Remote Pairing,Critical,Open,Billing,Patrick Martin,55,Developing,2025-05-25 12:36:38.476169,38,Low,Medium_72h,Excellent,28,2.1,False,True,True,366.36,50
10523,1572,Super Joey,Cancellation,Medium,Resolved,Installation,Unassigned,53,Developing,2025-02-15 12:36:38.476169,9,High,High_24h,Excellent,31,4.7,True,False,True,134.36,50
10524,9903,Joey,Billing,Medium,Resolved,Technical Support,Elizabeth Harris,48,Developing,2024-09-28 12:36:38.476169,64,Low,Medium_72h,Fair,31,3.9,False,True,True,84.25,50
10525,11359,Outdoor Dish,Activation,Medium,Clsd,Installation,Annette Trevino,25,Developing,2025-12-02 12:36:38.476169,38,Low,Medium_72h,Fair,30,1.4,True,False,False,340.16,50
10526,4595,Wally,Installation,Critical,On Hold,Billing,Maria Cooper,34,Developing,2024-03-24 12:36:38.476169,49,Low,Medium_72h,Poor,31,1.9,False,False,False,53.65,50
10527,11451,Joey,Installation,Medium,Clsd,Equipment Support,Barbara Harvey,38,Developing,2026-03-10 12:36:38.476169,25,High,Medium_72h,Poor,31,2.7,False,False,True,381.22,50
10528,3235,Outdoor Dish,Remote Pairing,Critical,Closed,Installation,Anne Anthony,55,Developing,2025-12-14 12:36:38.476169,51,Low,Medium_72h,Good,30,3.3,True,True,False,476.84,50
10529,11054,4K Joey,Upgrade,Medium,Resolved,Billing,Vincent Martin,62,Developing,2026-01-11 12:36:38.476169,60,Low,Medium_72h,Fair,31,3.6,False,True,False,208.09,50
10530,11908,4K Joey,Billing,Critical,Clsd,Installation,Robert Davis,33,Developing,2025-11-03 12:36:38.476169,63,Low,Medium_72h,Poor,31,3.1,False,False,True,481.74,50
10531,7224,Wally,Billing,Low,Clsd,Equipment Support,Eric Dudley Md,62,Developing,2024-08-11 12:36:38.476169,11,High,High_24h,Fair,31,2.0,True,True,True,405.93,50
10532,7401,Super Joey,Cancellation,Critical,Resolved,Technical Support,Terri Moore,70,Proficient,2025-07-02 12:36:38.476169,27,High,Medium_72h,Good,31,4.0,True,True,True,443.39,50
10533,12091,Super Joey,Activation,Medium,In Progress,Equipment Support,Carol Smith,41,Developing,2025-10-30 12:36:38.476169,25,High,Medium_72h,Fair,31,2.9,True,False,False,93.32,50
10534,4613,Hopper 2,Signal Loss,Low,On Hold,Sales,James Moses,37,Developing,2024-04-20 12:36:38.476169,22,High,High_24h,Excellent,32,1.5,True,False,False,158.97,50
10535,8590,Hopper 3,Hardware Failure,High,Open,Sales,Douglas Hess,53,Developing,2024-04-08 12:36:38.476169,61,Low,Medium_72h,Poor,28,3.0,True,True,False,371.14,50
10536,9279,Wally,Signal Loss,Critical,Open,Equipment Support,Alicia King,90,Expert,2024-10-30 12:36:38.476169,19,High,High_24h,Good,31,4.7,True,True,True,30.02,50
10537,10458,Wally,Remote Pairing,Medium,Clsd,Sales,Samantha Johnson,44,Developing,2024-04-24 12:36:38.476169,68,Low,Medium_72h,Good,31,2.8,True,True,False,323.99,50
10538,2777,Joey,Remote Pairing,Critical,Clsd,Network Operations,Alan Beck,17,Developing,2025-01-18 12:36:38.476169,69,Low,Medium_72h,Poor,31,1.3,False,False,True,240.38,50
10539,7310,4K Joey,Activation,High,Clsd,Equipment Support,Sandra Jordan,65,Developing,2025-03-18 12:36:38.476169,40,Low,Medium_72h,Fair,31,3.5,True,True,True,321.75,50
10540,3642,Outdoor Dish,Hardware Failure,Critical,In Progress,Equipment Support,Juan Adkins,43,Developing,2024-06-08 12:36:38.476169,20,High,High_24h,Good,30,2.3,False,False,False,179.42,50
10541,1105,Outdoor Dish,Activation,High,Closed,Installation,Tiffany Reid,53,Developing,2025-02-22 12:36:38.476169,57,Low,Medium_72h,Good,30,2.2,False,True,True,223.62,50
10542,9301,4K Joey,Signal Loss,Low,In Progress,Technical Support,Dawn Smith,85,Expert,2025-07-16 12:36:38.476169,19,High,High_24h,Good,31,4.5,True,True,True,141.73,50
10543,8143,4K Joey,Cancellation,Medium,Open,Installation,Elizabeth Berg,28,Developing,2025-01-17 12:36:38.476169,45,Low,Medium_72h,Poor,31,2.0,False,False,False,329.25,50
10544,7546,Wally,Billing,Low,Resolved,Network Operations,Stefanie Grant,40,Developing,2024-12-04 12:36:38.476169,7,High,High_24h,Poor,31,2.4,True,False,False,455.64,50
10545,5602,Wally,Upgrade,Critical,On Hold,Billing,Dawn Rivera,55,Developing,2024-12-16 12:36:38.476169,2,High,Critical_4h,Poor,31,2.9,True,False,True,114.68,50
10546,7611,Wally,Upgrade,High,Resolved,Installation,Andrew Bennett,56,Developing,2025-09-15 12:36:38.476169,56,Low,Medium_72h,Excellent,31,3.1,True,True,True,356.15,50
10547,3446,4K Joey,Activation,High,In Progress,Equipment Support,Brandon Miller,55,Developing,2025-01-21 12:36:38.476169,36,High,Medium_72h,Good,31,1.9,False,True,True,336.86,50
10548,1407,Hopper 3,Hardware Failure,Low,Closed,Sales,Jerome Moore,37,Developing,2025-11-02 12:36:38.476169,47,Low,Medium_72h,Fair,28,3.9,False,False,True,457.34,50
10549,11018,Wally,Activation,Low,Closed,Billing,Tina Johnson,76,Proficient,2024-04-10 12:36:38.476169,9,High,High_24h,Excellent,31,2.5,False,True,True,389.34,50
10550,2464,Joey,Upgrade,Medium,Closed,Equipment Support,Tim Salinas,43,Developing,2025-10-18 12:36:38.476169,35,High,Medium_72h,Good,31,4.3,False,False,True,477.21,50
10551,11419,Outdoor Dish,Hardware Failure,Low,Clsd,Network Operations,Timothy Kline,64,Developing,2024-06-07 12:36:38.476169,14,High,High_24h,Fair,30,1.4,False,True,False,179.27,50
10552,11475,Joey,Remote Pairing,Medium,Resolved,Sales,Brenda Riddle,38,Developing,2024-05-17 12:36:38.476169,27,High,Medium_72h,Poor,31,1.3,True,False,True,48.99,50
10553,4033,Joey,Billing,Medium,Closed,Installation,Benjamin Zavala,49,Developing,2024-10-29 12:36:38.476169,40,Low,Medium_72h,Excellent,31,4.9,True,False,True,346.48,50
10554,8088,Super Joey,Upgrade,High,Closed,Equipment Support,Mr. Justin Miller,68,Developing,2026-02-26 12:36:38.476169,15,High,High_24h,Poor,31,2.8,True,True,True,342.25,50
10555,11981,Joey,Upgrade,Medium,Resolved,Equipment Support,Craig Rose,33,Developing,2024-08-23 12:36:38.476169,66,Low,Medium_72h,Excellent,31,3.2,False,False,False,190.71,50
10556,2261,4K Joey,Hardware Failure,Low,Open,Network Operations,Michelle Boyer,35,Developing,2025-07-08 12:36:38.476169,50,Low,Medium_72h,Fair,31,2.2,False,False,False,89.62,50
10557,4621,4K Joey,Signal Loss,Critical,On Hold,Equipment Support,Rebecca Lee,41,Developing,2024-05-22 12:36:38.476169,12,High,High_24h,Good,31,1.6,False,False,True,182.05,50
10558,5919,Hopper 3,Cancellation,Critical,Resolved,Equipment Support,Roger Berry,44,Developing,2024-05-14 12:36:38.476169,57,Low,Medium_72h,Excellent,28,3.8,True,False,False,61.77,50
10559,2035,4K Joey,Upgrade,Critical,Open,Installation,Michael Glover,24,Developing,2025-08-18 12:36:38.476169,64,Low,Medium_72h,Good,31,2.0,False,False,False,376.73,50
10560,8353,Hopper 3,Signal Loss,Low,Resolved,Network Operations,Tiffany Brock,73,Proficient,2026-02-22 12:36:38.476169,46,Low,Medium_72h,Good,28,3.9,True,True,True,109.2,50
10561,1964,Hopper 2,Installation,Critical,Open,Network Operations,Robert Beck,67,Developing,2025-11-23 12:36:38.476169,1,High,Critical_4h,Excellent,32,1.9,False,True,True,336.96,50
10562,9061,Super Joey,Activation,High,Open,Sales,Austin Carson,66,Developing,2024-06-21 12:36:38.476169,18,High,High_24h,Excellent,31,2.8,True,True,False,391.95,50
10563,10102,Outdoor Dish,Remote Pairing,Critical,Closed,Technical Support,Mrs. Samantha Warren Md,62,Developing,2024-08-04 12:36:38.476169,35,High,Medium_72h,Good,30,2.5,False,True,False,246.79,50
10564,2397,Super Joey,Upgrade,Critical,Closed,Network Operations,Timothy Mendez,69,Developing,2024-03-29 12:36:38.476169,44,Low,Medium_72h,Poor,31,4.8,True,True,False,450.5,50
10565,3364,Joey,Remote Pairing,Medium,Closed,Sales,Jason Holland,57,Developing,2025-07-21 12:36:38.476169,4,High,Critical_4h,Fair,31,4.3,True,False,True,352.25,50
10566,12815,Outdoor Dish,Installation,Low,Open,Technical Support,Mrs. Taylor Keller,59,Developing,2024-04-29 12:36:38.476169,47,Low,Medium_72h,Fair,30,2.6,True,True,True,233.53,50
