Log_ID,Customer_ID,Channel_Name,Program_Genre,Device_Type,Network_Type,View_Duration_Mins,Stream_Quality,Video_Resolution,Buffering_Events,Start_Time,End_Time,Timestamp,Content_Type,Playback_Speed,Subtitles_Enabled,Closed_Captions_Enabled,DVR_Playback,Skip_Ads,User_Rating,Autoplay_Triggered
17831,5241,Local Channel,Movie,Smart TV,Home WiFi,223,HD,720p,10.0,2025-04-28 21:47:39.452582,2025-04-08 21:36:39.452582,2025-08-22 04:01:39.452582,Live,0.5x,True,True,True,True,2.0,True
17832,11596,Showtime,Drama,Laptop,Guest WiFi,211,SD,2160p,15.0,2025-05-10 07:59:39.452582,2025-08-25 10:33:39.452582,2025-04-14 08:54:39.452582,Recorded,1.5x,False,True,True,True,2.0,True
17833,7903,Local Channel,Animation,Smart TV,Home WiFi,58,SD,1080p,1.0,2025-03-28 09:10:39.452582,2025-11-02 21:12:39.452582,2025-05-21 05:11:39.452582,Recorded,0.5x,False,False,True,True,2.0,False
17834,3992,NBC,Animation,Mobile App,Mobile Network,90,HD,480p,0.0,2025-08-15 05:07:39.452582,2025-06-01 21:43:39.452582,2026-03-06 03:02:39.452582,On-Demand,0.5x,True,True,True,False,4.0,False
17835,9275,Disney+,Thriller,Laptop,Guest WiFi,123,4K,2160p,8.0,2025-04-21 14:05:39.452582,2026-03-13 02:50:39.452582,2025-10-05 18:14:39.452582,Recorded,2x,False,False,True,False,2.0,False
17836,11927,Showtime,Movie,Smart TV,Guest WiFi,138,4K,720p,8.0,2025-03-16 20:46:39.452582,2025-08-23 19:24:39.452582,2025-03-31 04:34:39.452582,Recorded,0.5x,True,True,True,True,1.0,True
17837,11963,CNN,Thriller,Tablet,Guest WiFi,141,4K,2160p,5.0,2025-09-24 02:21:39.452582,2025-08-11 23:22:39.452582,2025-12-24 19:21:39.452582,Live,1.5x,False,False,False,True,3.0,True
17838,4491,HGTV,News,Set-top Box,Mobile Network,70,4K,1080p,8.0,2025-12-24 15:08:39.452582,2025-04-13 02:06:39.452582,2025-05-23 12:10:39.452582,Recorded,0.5x,False,True,False,False,,True
17839,3252,CNN,Sports,Laptop,Cellular,23,SD,720p,10.0,2026-02-27 21:32:39.452582,2025-07-19 17:12:39.452582,2025-09-04 03:24:39.452582,On-Demand,1.5x,True,True,True,True,4.0,False
17840,8280,AMC,Series,Laptop,Mobile Network,52,4K,2160p,15.0,2026-01-01 01:28:39.452582,2025-08-15 05:09:39.452582,2026-01-03 02:15:39.452582,Recorded,0.5x,True,True,True,False,2.0,False
17841,4318,AMC,Animation,Smart TV,Mobile Network,80,4K,1080p,1.0,2025-12-27 08:16:39.452582,2025-10-21 13:20:39.452582,2025-08-29 11:38:39.452582,On-Demand,2x,True,True,False,True,1.0,False
17842,7952,Discovery Channel,Sports,Smart TV,Cellular,23,4K,720p,9.0,2026-02-23 07:24:39.452582,2025-05-02 19:34:39.452582,2026-03-06 21:47:39.452582,Recorded,2x,False,True,True,True,4.0,False
17843,7545,Showtime,Movie,Laptop,Home WiFi,94,HD,1080p,6.0,2025-12-10 20:01:39.452582,2025-04-16 17:24:39.452582,2025-09-12 06:20:39.452582,On-Demand,0.5x,False,True,False,True,4.0,True
17844,6961,FOX News,Series,Tablet,Mobile Network,19,4K,2160p,15.0,2025-11-05 00:54:39.452582,2025-11-15 13:25:39.452582,2025-03-28 20:12:39.452582,Recorded,1.5x,False,False,False,True,2.0,False
17845,8805,NBC,Series,Laptop,Home WiFi,23,4K,480p,3.0,2026-02-13 15:20:39.452582,2026-02-14 10:36:39.452582,2025-05-17 19:23:39.452582,On-Demand,1x,False,False,False,False,2.0,False
17846,11489,ABC,Thriller,Set-top Box,Guest WiFi,220,4K,720p,4.0,2026-02-26 21:56:39.452582,2025-04-03 08:35:39.452582,2026-01-24 01:30:39.452582,Recorded,2x,False,False,False,True,1.0,True
17847,6615,ESPN,Sports,Smart TV,Guest WiFi,96,4K,720p,13.0,2025-06-19 20:52:39.452582,2025-09-15 15:03:39.452582,2025-11-15 23:39:39.452582,Recorded,1.5x,False,True,True,True,,True
17848,2552,Discovery Channel,Sports,Smart TV,Home WiFi,180,4K,720p,8.0,2026-02-02 15:49:39.452582,2025-09-13 17:03:39.452582,2025-06-13 21:35:39.452582,Recorded,2x,True,True,False,False,,True
17849,2013,Disney+,Sports,Laptop,Cellular,184,4K,480p,13.0,2025-09-05 17:20:39.452582,2025-07-26 09:06:39.452582,2025-11-27 05:39:39.452582,Recorded,0.5x,False,False,False,False,1.0,True
17850,1883,AMC,Thriller,Set-top Box,Guest WiFi,76,SD,720p,0.0,2025-03-18 12:17:39.452582,2025-09-09 03:19:39.452582,2025-05-14 17:56:39.452582,On-Demand,1x,True,True,True,True,5.0,True
17851,8545,Showtime,Documentary,Set-top Box,Cellular,56,HD,720p,9.0,2025-05-03 02:10:39.452582,2025-06-07 00:06:39.452582,2026-01-04 15:53:39.452582,Recorded,1x,True,False,True,False,1.0,True
17852,5785,Showtime,Movie,Smart TV,Mobile Network,239,HD,2160p,1.0,2025-12-06 08:35:39.452582,2025-11-10 11:02:39.452582,2026-02-26 05:24:39.452582,Recorded,1.5x,False,True,False,False,4.0,False
17853,4277,HGTV,Thriller,Set-top Box,Cellular,231,SD,480p,5.0,2026-01-25 12:39:39.452582,2026-02-28 09:15:39.452582,2025-05-18 18:39:39.452582,Live,1x,True,True,True,False,4.0,True
17854,8073,ESPN,Movie,Tablet,Home WiFi,62,SD,1080p,1.0,2025-10-09 15:15:39.452582,2025-08-08 09:26:39.452582,2025-05-16 12:30:39.452582,On-Demand,1.5x,False,False,False,True,2.0,False
17855,8251,NBC,Animation,Set-top Box,Guest WiFi,48,HD,480p,11.0,2025-09-09 23:03:39.452582,2025-12-19 12:26:39.452582,2025-07-26 08:41:39.452582,Recorded,1.5x,False,True,False,False,4.0,True
17856,5137,CNN,Reality TV,Smart TV,Cellular,25,SD,2160p,13.0,2025-11-05 04:43:39.452582,2025-09-29 07:34:39.452582,2025-11-24 18:59:39.452582,Recorded,1x,False,True,False,True,1.0,False
17857,5716,NBC,Talk Show,Laptop,Cellular,42,HD,720p,6.0,2025-04-16 18:28:39.452582,2025-08-23 07:57:39.452582,2026-01-12 01:02:39.452582,Live,0.5x,False,True,False,False,,False
17858,12102,HBO,Comedy,Tablet,Guest WiFi,176,SD,1080p,1.0,2025-05-28 13:22:39.452582,2025-06-05 03:46:39.452582,2025-05-20 17:38:39.452582,Live,1.5x,False,False,True,True,2.0,False
17859,4490,Disney+,Thriller,Laptop,Cellular,61,SD,480p,2.0,2025-07-16 09:37:39.452582,2025-07-23 21:42:39.452582,2025-06-30 13:12:39.452582,Live,0.5x,True,True,False,True,4.0,True
17860,4049,HBO,Reality TV,Mobile App,Guest WiFi,189,HD,1080p,11.0,2025-05-06 10:20:39.452582,2025-05-06 10:42:39.452582,2025-06-04 23:26:39.452582,On-Demand,0.5x,True,True,True,True,4.0,True
17861,1031,NBC,Reality TV,Set-top Box,Mobile Network,49,SD,1080p,13.0,2026-02-11 17:11:39.452582,2025-10-29 17:40:39.452582,2025-12-09 12:04:39.452582,On-Demand,2x,True,True,True,True,,False
17862,1814,Showtime,News,Tablet,Home WiFi,109,SD,1080p,2.0,2025-12-20 00:16:39.452582,2025-07-10 16:02:39.452582,2025-12-07 03:00:39.452582,On-Demand,1.5x,True,True,True,True,1.0,False
17863,5739,Showtime,Sports,Laptop,Home WiFi,126,HD,2160p,13.0,2025-07-12 23:46:39.452582,2026-02-12 13:52:39.452582,2025-10-14 11:42:39.452582,On-Demand,0.5x,True,False,False,False,3.0,False
17864,5114,ESPN,Thriller,Tablet,Mobile Network,227,SD,480p,10.0,2025-10-06 20:48:39.452582,2025-04-10 07:17:39.452582,2025-08-09 09:37:39.452582,On-Demand,1.5x,False,True,False,False,,True
17865,11132,AMC,Thriller,Laptop,Mobile Network,184,4K,2160p,13.0,2025-05-12 09:08:39.452582,2026-03-09 23:30:39.452582,2025-12-03 08:52:39.452582,Recorded,1.5x,False,True,True,True,3.0,True
17866,3349,Disney+,Reality TV,Set-top Box,Home WiFi,45,SD,2160p,10.0,2025-04-22 06:33:39.452582,2025-10-20 05:19:39.452582,2025-03-17 02:04:39.452582,Live,0.5x,False,True,False,True,4.0,False
17867,2015,FOX News,Reality TV,Laptop,Guest WiFi,162,SD,720p,6.0,2025-04-26 22:12:39.452582,2025-08-13 23:35:39.452582,2025-07-27 08:58:39.452582,Recorded,1.5x,False,False,False,False,3.0,True
17868,1086,Disney+,Reality TV,Smart TV,Mobile Network,86,HD,720p,9.0,2025-09-28 06:16:39.452582,2025-03-17 20:03:39.452582,2026-03-03 16:24:39.452582,Live,1.5x,True,True,False,False,3.0,False
17869,12836,Disney+,Sports,Laptop,Cellular,15,SD,720p,10.0,2025-07-21 08:13:39.452582,2025-08-23 12:27:39.452582,2025-07-01 23:54:39.452582,Live,2x,True,True,True,False,,False
17870,10003,Showtime,Animation,Mobile App,Home WiFi,236,4K,1080p,13.0,2025-08-28 10:01:39.452582,2025-04-06 13:20:39.452582,2025-10-09 01:41:39.452582,Live,0.5x,False,False,True,False,,False
17871,10739,Showtime,Thriller,Smart TV,Cellular,80,HD,1080p,0.0,2025-04-06 15:41:39.452582,2025-11-07 22:24:39.452582,2026-02-18 01:36:39.452582,Recorded,2x,False,False,True,True,1.0,True
17872,11576,Disney+,Talk Show,Tablet,Guest WiFi,199,4K,2160p,8.0,2025-08-15 05:19:39.452582,2026-01-12 16:58:39.452582,2025-11-03 13:18:39.452582,Live,0.5x,True,False,True,False,3.0,False
17873,12263,Netflix,Drama,Laptop,Cellular,185,SD,720p,11.0,2025-08-05 21:48:39.452582,2025-08-16 08:58:39.452582,2025-06-19 19:40:39.452582,Recorded,2x,True,False,True,False,5.0,False
17874,6062,FOX News,Movie,Set-top Box,Mobile Network,8,4K,720p,1.0,2025-10-16 07:33:39.452582,2026-02-10 09:16:39.452582,2026-01-11 03:52:39.452582,Live,1x,False,True,True,False,5.0,False
17875,5689,HBO,Documentary,Laptop,Mobile Network,213,SD,2160p,15.0,2026-01-09 08:13:39.452582,2025-08-10 23:18:39.452582,2025-12-29 04:31:39.452582,Live,2x,True,False,True,False,,False
17876,3412,Discovery Channel,News,Smart TV,Guest WiFi,196,SD,720p,5.0,2025-03-17 22:36:39.452582,2026-01-13 01:36:39.452582,2025-08-22 21:16:39.452582,Recorded,2x,False,False,True,False,,True
17877,4872,HGTV,Talk Show,Laptop,Home WiFi,46,HD,720p,4.0,2025-03-22 08:19:39.452582,2025-04-18 14:59:39.452582,2025-11-07 02:57:39.452582,On-Demand,1.5x,False,True,True,False,4.0,False
17878,5788,Local Channel,Thriller,Tablet,Guest WiFi,54,4K,2160p,15.0,2026-01-27 23:09:39.452582,2025-04-30 01:10:39.452582,2025-11-17 10:51:39.452582,Recorded,1x,True,True,False,False,3.0,False
17879,9326,HGTV,Series,Mobile App,Guest WiFi,138,SD,480p,5.0,2025-10-31 17:14:39.452582,2025-07-24 23:09:39.452582,2025-03-22 17:40:39.452582,Live,0.5x,False,True,False,True,5.0,False
17880,1673,HBO,Series,Tablet,Home WiFi,133,HD,1080p,7.0,2026-01-02 06:10:39.452582,2025-06-23 05:18:39.452582,2025-05-09 14:07:39.452582,On-Demand,0.5x,False,True,True,False,,False
17881,4645,AMC,Sports,Smart TV,Mobile Network,220,HD,2160p,5.0,2025-11-17 02:41:39.452582,2025-04-10 02:41:39.452582,2025-10-20 05:19:39.452582,Recorded,1x,False,True,True,False,2.0,False
17882,7101,Netflix,News,Tablet,Guest WiFi,9,4K,480p,10.0,2025-03-18 03:30:39.452582,2025-09-08 19:47:39.452582,2025-05-23 00:42:39.452582,On-Demand,1.5x,True,True,False,False,2.0,False
17883,3476,FOX News,Comedy,Laptop,Guest WiFi,34,HD,2160p,0.0,2025-11-26 04:10:39.452582,2025-10-22 07:32:39.452582,2025-05-22 04:09:39.452582,Live,0.5x,True,False,False,False,3.0,False
17884,11761,CBS,Talk Show,Tablet,Home WiFi,138,HD,1080p,3.0,2026-02-12 08:05:39.452582,2025-08-14 00:55:39.452582,2025-04-09 09:27:39.452582,Live,0.5x,True,False,False,False,3.0,False
17885,11274,ESPN,Thriller,Laptop,Cellular,159,4K,2160p,14.0,2025-06-16 22:27:39.452582,2025-10-09 04:50:39.452582,2025-11-27 15:13:39.452582,On-Demand,1x,False,True,False,True,2.0,False
17886,6066,Local Channel,Sports,Smart TV,Mobile Network,54,HD,480p,6.0,2026-01-15 15:37:39.452582,2025-12-02 08:18:39.452582,2025-11-04 09:58:39.452582,Recorded,0.5x,True,True,True,False,3.0,False
17887,1220,HGTV,News,Smart TV,Mobile Network,90,4K,1080p,10.0,2025-12-27 16:18:39.452582,2026-01-09 05:51:39.452582,2025-04-08 11:37:39.452582,Live,1x,False,False,True,True,1.0,True
17888,10183,Disney+,Thriller,Laptop,Guest WiFi,131,SD,480p,2.0,2025-09-09 22:00:39.452582,2025-09-14 11:09:39.452582,2025-05-17 15:29:39.452582,Live,0.5x,True,False,False,False,,True
17889,8039,CNN,Comedy,Mobile App,Home WiFi,198,4K,2160p,3.0,2025-10-20 12:27:39.452582,2025-05-20 01:25:39.452582,2026-03-11 05:44:39.452582,On-Demand,1x,True,True,True,True,,False
17890,4178,ESPN,Thriller,Set-top Box,Guest WiFi,89,4K,480p,7.0,2026-02-14 04:38:39.452582,2025-10-15 19:50:39.452582,2025-07-27 16:08:39.452582,Live,1.5x,True,True,False,False,4.0,False
17891,3271,Showtime,Talk Show,Mobile App,Guest WiFi,198,4K,480p,3.0,2025-07-31 15:57:39.452582,2026-01-24 22:59:39.452582,2025-07-01 01:38:39.452582,Recorded,2x,True,False,False,True,3.0,False
17892,9254,HGTV,Talk Show,Tablet,Mobile Network,69,SD,720p,13.0,2025-11-12 06:34:39.452582,2026-03-08 11:02:39.452582,2025-04-05 22:00:39.452582,Live,2x,False,True,False,False,1.0,False
17893,7513,Showtime,Comedy,Laptop,Guest WiFi,197,HD,720p,15.0,2025-09-18 01:20:39.452582,2025-11-29 18:52:39.452582,2026-01-03 17:19:39.452582,Recorded,1x,True,True,False,True,4.0,True
17894,8762,ABC,Thriller,Tablet,Mobile Network,147,4K,1080p,1.0,2025-07-08 12:56:39.452582,2026-01-20 22:01:39.452582,2025-06-23 19:23:39.452582,Recorded,1x,True,True,False,False,4.0,False
17895,4923,Disney+,Animation,Laptop,Mobile Network,201,SD,1080p,0.0,2025-05-09 19:55:39.452582,2026-03-08 11:13:39.452582,2026-03-10 02:09:39.452582,On-Demand,2x,False,True,False,True,,False
17896,12116,HGTV,Reality TV,Mobile App,Home WiFi,65,SD,2160p,8.0,2025-03-16 05:09:39.452582,2025-06-28 05:21:39.452582,2026-02-11 06:03:39.452582,On-Demand,0.5x,True,True,False,False,3.0,True
17897,9192,CBS,News,Tablet,Guest WiFi,106,SD,720p,3.0,2025-03-28 22:27:39.452582,2025-10-01 10:42:39.452582,2025-05-19 12:43:39.452582,On-Demand,2x,True,True,True,True,4.0,True
17898,1798,NBC,Sports,Laptop,Guest WiFi,71,HD,1080p,7.0,2025-08-07 13:37:39.452582,2025-12-30 20:44:39.452582,2025-07-14 19:09:39.452582,On-Demand,0.5x,False,False,False,True,,False
17899,3585,HBO,Reality TV,Laptop,Mobile Network,238,SD,1080p,14.0,2025-06-25 19:10:39.452582,2025-11-17 02:08:39.452582,2025-08-08 06:24:39.452582,Recorded,2x,True,True,False,True,2.0,True
17900,3767,FOX News,Series,Set-top Box,Guest WiFi,91,4K,1080p,5.0,2025-07-02 13:10:39.452582,2025-11-06 02:30:39.452582,2025-08-05 04:56:39.452582,On-Demand,0.5x,False,True,True,False,3.0,False
17901,7639,ESPN,News,Tablet,Home WiFi,236,4K,2160p,11.0,2025-06-17 11:21:39.452582,2025-06-26 13:40:39.452582,2026-01-24 01:49:39.452582,Live,0.5x,False,False,True,False,,True
17902,4040,HGTV,Sports,Laptop,Home WiFi,54,4K,720p,2.0,2025-06-05 21:31:39.452582,2025-06-01 04:04:39.452582,2026-02-17 11:23:39.452582,Live,0.5x,False,False,False,False,4.0,False
17903,10882,Local Channel,Documentary,Mobile App,Guest WiFi,147,4K,720p,2.0,2026-01-12 03:26:39.452582,2025-04-11 18:09:39.452582,2025-08-05 20:00:39.452582,On-Demand,0.5x,False,True,False,True,2.0,False
17904,8031,NBC,Drama,Tablet,Mobile Network,188,HD,720p,5.0,2025-09-11 05:18:39.452582,2025-11-30 22:46:39.452582,2025-04-17 15:26:39.452582,Live,1x,False,False,True,False,,True
17905,8004,Discovery Channel,News,Laptop,Cellular,118,HD,2160p,2.0,2026-01-06 16:14:39.452582,2026-02-08 00:08:39.452582,2025-04-26 08:44:39.452582,On-Demand,1.5x,True,True,True,False,5.0,False
17906,7099,ESPN,Movie,Set-top Box,Cellular,225,HD,720p,8.0,2026-01-29 04:47:39.452582,2025-07-12 09:34:39.452582,2025-06-05 09:56:39.452582,Live,0.5x,False,False,False,False,,False
17907,5582,AMC,Movie,Smart TV,Mobile Network,216,4K,480p,13.0,2025-07-04 20:01:39.452582,2025-09-27 16:04:39.452582,2025-05-17 20:52:39.452582,Live,1x,False,True,False,False,2.0,True
17908,4086,Local Channel,Drama,Mobile App,Cellular,182,4K,1080p,8.0,2025-04-08 04:56:39.452582,2025-10-21 04:06:39.452582,2025-12-17 07:01:39.452582,Recorded,2x,False,False,True,False,,True
17909,12919,ABC,Reality TV,Smart TV,Mobile Network,64,4K,2160p,5.0,2025-08-29 10:08:39.452582,2026-01-16 23:08:39.452582,2025-03-31 06:49:39.452582,On-Demand,2x,False,False,True,False,4.0,False
17910,9192,ESPN,Drama,Tablet,Mobile Network,37,4K,720p,13.0,2025-12-04 02:13:39.452582,2025-03-28 13:47:39.452582,2026-01-26 16:46:39.452582,Live,2x,True,True,False,True,1.0,True
17911,5487,CNN,Comedy,Tablet,Mobile Network,22,SD,1080p,5.0,2025-04-26 14:36:39.452582,2025-04-14 22:45:39.452582,2025-04-27 07:19:39.452582,Recorded,0.5x,True,False,True,False,4.0,True
17912,2489,CNN,Talk Show,Tablet,Mobile Network,171,4K,480p,9.0,2025-05-12 12:06:39.452582,2025-04-08 00:54:39.452582,2025-09-21 13:58:39.452582,Live,0.5x,True,False,False,True,4.0,False
17913,9351,Showtime,Thriller,Mobile App,Guest WiFi,115,HD,720p,14.0,2026-02-13 05:19:39.452582,2025-07-06 03:33:39.452582,2025-08-21 02:09:39.452582,Live,1.5x,False,False,True,True,3.0,False
17914,4155,CBS,Drama,Smart TV,Cellular,123,HD,480p,13.0,2025-04-30 05:46:39.452582,2025-04-26 03:38:39.452582,2026-01-20 21:26:39.452582,Live,1x,False,False,True,False,,True
17915,11562,AMC,Sports,Laptop,Home WiFi,140,HD,720p,9.0,2025-10-27 18:08:39.452582,2025-05-27 09:40:39.452582,2025-04-06 03:57:39.452582,Recorded,0.5x,False,False,True,False,4.0,False
17916,9770,NBC,Documentary,Tablet,Home WiFi,43,HD,720p,13.0,2025-07-16 02:42:39.452582,2025-05-08 07:44:39.452582,2025-10-01 12:17:39.452582,Live,1.5x,False,False,True,False,5.0,True
17917,7145,CBS,Drama,Smart TV,Cellular,222,SD,480p,10.0,2025-05-21 06:45:39.452582,2025-12-26 07:39:39.452582,2025-03-26 03:46:39.452582,On-Demand,1x,False,True,True,True,4.0,False
17918,9276,CNN,Drama,Smart TV,Home WiFi,105,4K,720p,1.0,2025-04-23 14:07:39.452582,2025-06-05 13:18:39.452582,2026-01-05 16:00:39.452582,On-Demand,1.5x,True,True,True,True,2.0,True
17919,2187,NBC,Movie,Mobile App,Guest WiFi,187,SD,1080p,11.0,2026-01-10 02:03:39.452582,2025-11-02 03:26:39.452582,2025-04-24 00:40:39.452582,On-Demand,1x,False,True,False,True,4.0,False
17920,1884,Local Channel,Thriller,Mobile App,Cellular,97,HD,720p,4.0,2025-05-04 09:25:39.452582,2025-09-20 08:44:39.452582,2026-02-13 12:16:39.452582,Live,0.5x,False,False,False,True,,True
17921,1596,Showtime,Documentary,Laptop,Cellular,231,4K,720p,6.0,2026-01-19 14:25:39.452582,2025-05-05 14:47:39.452582,2026-03-04 20:53:39.452582,On-Demand,2x,True,False,False,True,3.0,False
17922,1362,HBO,Movie,Tablet,Home WiFi,12,4K,720p,1.0,2025-09-09 21:36:39.452582,2025-11-05 08:57:39.452582,2025-11-06 19:09:39.452582,Live,0.5x,True,False,False,False,4.0,False
17923,3825,NBC,Reality TV,Set-top Box,Cellular,34,4K,2160p,2.0,2025-10-19 05:01:39.452582,2025-04-23 16:50:39.452582,2025-05-23 06:03:39.452582,Recorded,1x,True,False,False,False,5.0,True
17924,4824,Disney+,Sports,Mobile App,Cellular,185,SD,2160p,3.0,2026-01-24 14:51:39.452582,2025-05-28 11:39:39.452582,2026-01-21 01:36:39.452582,Live,1.5x,True,False,True,True,4.0,True
17925,6235,HBO,News,Mobile App,Home WiFi,180,HD,2160p,5.0,2026-02-08 07:53:39.452582,2025-07-04 12:53:39.452582,2025-03-15 05:37:39.452582,Live,1x,True,True,True,True,1.0,True
17926,8988,Netflix,News,Laptop,Home WiFi,7,HD,480p,6.0,2025-04-13 23:42:39.452582,2025-06-14 19:37:39.452582,2025-12-24 20:23:39.452582,Recorded,0.5x,True,True,True,True,4.0,False
17927,8557,Showtime,Thriller,Laptop,Home WiFi,129,SD,2160p,12.0,2025-10-30 15:44:39.452582,2025-06-04 06:57:39.452582,2025-10-30 17:48:39.452582,On-Demand,0.5x,True,False,True,False,2.0,False
17928,5350,HGTV,Series,Mobile App,Home WiFi,98,SD,1080p,1.0,2025-05-31 07:14:39.452582,2025-06-26 01:49:39.452582,2026-01-09 02:50:39.452582,On-Demand,0.5x,False,False,True,False,1.0,True
17929,5909,CBS,News,Laptop,Cellular,232,HD,2160p,15.0,2025-03-23 21:15:39.452582,2025-12-04 08:16:39.452582,2026-02-24 13:11:39.452582,On-Demand,1x,True,False,False,True,,False
17930,12385,NBC,Drama,Laptop,Mobile Network,156,SD,2160p,8.0,2025-08-22 22:08:39.452582,2025-05-14 14:57:39.452582,2025-12-30 02:57:39.452582,Live,1.5x,True,False,True,True,1.0,False
17931,6829,Discovery Channel,Reality TV,Tablet,Mobile Network,204,SD,480p,10.0,2026-02-14 18:22:39.452582,2025-04-12 18:31:39.452582,2025-05-03 02:29:39.452582,Recorded,1.5x,True,False,True,True,5.0,True
17932,11214,HBO,Sports,Smart TV,Guest WiFi,181,HD,1080p,14.0,2025-04-20 16:49:39.452582,2025-09-11 13:57:39.452582,2026-02-16 22:55:39.452582,Recorded,1.5x,False,True,False,False,1.0,True
17933,3833,CBS,Sports,Mobile App,Home WiFi,231,HD,2160p,15.0,2025-12-02 05:29:39.452582,2025-09-18 10:55:39.452582,2025-04-15 05:12:39.452582,Live,0.5x,False,False,False,False,2.0,False
17934,12646,Discovery Channel,Movie,Laptop,Guest WiFi,202,HD,480p,3.0,2025-03-28 12:40:39.452582,2025-08-06 03:10:39.452582,2025-04-22 13:02:39.452582,On-Demand,1.5x,False,True,False,False,5.0,False
17935,6934,Local Channel,Talk Show,Laptop,Mobile Network,177,SD,1080p,1.0,2025-10-20 21:44:39.452582,2025-09-18 08:19:39.452582,2025-05-23 16:20:39.452582,Recorded,1x,True,False,True,False,5.0,False
17936,6598,Discovery Channel,Documentary,Tablet,Guest WiFi,218,SD,480p,4.0,2025-07-10 14:07:39.452582,2025-09-01 09:31:39.452582,2025-07-08 15:06:39.452582,Live,1.5x,True,True,False,True,4.0,True
17937,12542,HGTV,Talk Show,Tablet,Home WiFi,154,HD,2160p,1.0,2025-07-11 01:11:39.452582,2026-02-18 22:23:39.452582,2026-01-23 18:59:39.452582,Recorded,2x,False,True,False,True,2.0,False
17938,6347,ABC,News,Mobile App,Mobile Network,177,HD,480p,3.0,2025-07-26 19:05:39.452582,2026-01-06 04:14:39.452582,2025-08-24 16:23:39.452582,On-Demand,1x,True,False,True,True,2.0,True
17939,3100,Netflix,News,Mobile App,Cellular,70,HD,1080p,11.0,2026-02-01 11:32:39.452582,2025-07-25 14:09:39.452582,2025-05-02 05:07:39.452582,On-Demand,1x,True,True,False,True,,False
17940,1832,Local Channel,Series,Laptop,Guest WiFi,47,4K,480p,6.0,2025-11-24 08:37:39.452582,2025-05-07 19:51:39.452582,2026-02-22 09:53:39.452582,Recorded,1.5x,True,True,False,True,5.0,True
17941,6362,NBC,Documentary,Laptop,Cellular,215,SD,2160p,11.0,2025-08-15 00:10:39.452582,2025-03-23 21:23:39.452582,2025-08-26 04:10:39.452582,Recorded,2x,False,True,False,False,1.0,False
17942,8453,HGTV,Animation,Mobile App,Mobile Network,49,SD,720p,7.0,2025-07-29 18:04:39.452582,2025-12-18 17:13:39.452582,2025-06-04 00:43:39.452582,On-Demand,1x,True,False,False,True,2.0,True
17943,1065,HBO,Sports,Set-top Box,Mobile Network,162,SD,2160p,9.0,2025-03-27 03:12:39.452582,2025-03-15 10:29:39.452582,2025-11-28 05:41:39.452582,Live,2x,True,False,False,False,4.0,False
17944,2019,Disney+,Movie,Mobile App,Mobile Network,70,4K,480p,3.0,2025-09-19 07:05:39.452582,2025-07-21 00:02:39.452582,2025-05-11 11:31:39.452582,Live,0.5x,True,False,True,True,5.0,False
17945,8497,CBS,Documentary,Smart TV,Home WiFi,169,SD,2160p,12.0,2025-04-06 13:31:39.452582,2025-05-25 02:17:39.452582,2025-09-06 16:44:39.452582,Live,0.5x,False,True,False,False,2.0,False
17946,9345,AMC,News,Set-top Box,Cellular,32,HD,480p,11.0,2025-05-30 21:56:39.452582,2025-11-20 01:16:39.452582,2026-01-14 17:53:39.452582,Live,1.5x,True,False,True,False,,True
